Accel_x	Accel_y	Accel_z	gyro_x	gyro_y	gyro_z
312.1	543.8	-756.8	34.7	-15.7	5.2
322.5	526.2	-735.1	20.2	-14.1	1.2
354	502.3	-738.6	3.9	-10.9	1.7
376	500.3	-756.4	-2.9	-9.3	1.2
365.3	524.4	-779	-3.8	-11.1	-0.6
389.7	523.4	-784.9	-6	-13.6	2
391.8	525.2	-797.1	-3.2	-16.5	8.2
369.1	499.7	-789.9	0.2	-13.6	13.3
330	488.2	-792.3	0	-11.2	14.8
311.8	496.8	-808.9	1.7	-7.4	13.9
298	503.4	-817.9	7	-4.1	6.9
304.1	485.1	-804	7.9	-3.2	-0.8
321.4	466.5	-790	6.1	2.1	-2.3
344.3	493.5	-795.7	2.2	2.9	1.2
345.5	505.4	-799.3	1.4	1.6	5.5
343.1	484.2	-801.2	2.7	4.4	7.9
359.8	462.4	-796.1	5.9	5.1	4.3
372.5	457.5	-781.6	7.6	3.8	1.5
384.5	435.1	-777.2	3.6	6.9	3.6
375.9	450.8	-783.4	-1.8	10.4	8.3
396.4	437.6	-797.6	-5	10.2	8.6
379.8	429.3	-777.4	-3.4	9.5	6.9
371.8	409	-758.5	-7.5	11.6	6.4
367.3	408.4	-751.7	-10	16.2	7.8
349.8	436.4	-754.1	-14.3	27.1	12.3
375.2	449.3	-755.2	-18.1	39.6	15.5
390.6	478.7	-746.5	-20.7	44.7	18.1
398.9	507.4	-804.3	-8.5	40.1	18.1
380.9	492.3	-792.7	25.1	38.3	27.7
411	501.5	-764	48.7	80	20.5
511.4	442.3	-736.5	44.6	129.1	23.9
643.1	393.6	-727.2	58.8	118.8	38.7
626.2	446.5	-767.4	48.2	57.9	24.3
558.7	404.5	-794.7	34.8	12.2	5.2
597.7	348.1	-706	20.7	-3.2	-7.7
602.6	353.7	-701.7	3.8	-5.6	-19.9
617.3	352.6	-708.4	0	-11.9	-19.7
596	367.7	-712.6	0	-8.6	-15.7
598.7	375.4	-724.9	0.4	2.4	-11.8
573.2	386.8	-759.7	6.2	-1.3	-8.2
570.3	397.9	-760.7	6.3	-11.2	-8
567.9	402	-756.4	2	-13.9	-3.8
543.4	379.3	-754.6	-0.5	-9.9	-3.7
530.8	367.9	-746	3.4	-10.8	-8.4
543.2	378.1	-742.5	4.7	-8.3	-9.8
556.7	373.6	-745.6	3.2	-5.1	-5
550.5	360.9	-748.2	3.7	-6.3	-1.8
538.8	348.7	-744.3	6.3	-8.3	-0.6
540.2	344.6	-729.3	9.2	-7.3	-1.6
557	351.3	-742.3	8.6	-10.5	-1.7
550.9	351.8	-748.1	7.3	-17.5	-0.3
523.8	343.5	-748.4	4.3	-18.4	-0.2
509.5	349.4	-754.6	-0.5	-13.4	1.3
498.5	345.5	-766.8	-2.3	-12.6	3.9
484.6	338	-768.4	-2.3	-10.8	1.3
491.5	344.7	-769.6	-1.4	-9	-4
519.7	372.3	-775.1	-0.7	-11.7	-8.4
527.3	408.4	-776.8	-0.7	-5.8	-11.9
482	382.8	-802.1	8.7	-16.8	-12.8
514.8	381.7	-776.9	5.5	-10.5	-6.5
512.3	383.9	-773.6	-1	4.3	0
513	385.9	-787.8	-0.5	5.6	4.9
513	387.8	-801.8	1.4	2.3	5.1
512	381.4	-804.1	6.7	-4.4	2.1
507.5	377.1	-805	10.3	-7.9	-2.6
501.2	357.2	-776.3	8.2	-4.6	-4.6
503.6	342.1	-763.5	3.4	-3.8	-5.4
499.3	352	-778	0	-3.8	-4.5
508.1	368.4	-801.5	-1.4	0	-4.1
511.1	378.2	-818.4	2.1	-2.9	-3.3
508.3	372.5	-798.9	7	-10	-3.8
497.4	362.3	-772.7	6.3	-7.2	-3.8
492.4	343.1	-780.3	1.5	0.6	-2.3
486.3	357	-775.6	0.7	-6.5	1.8
482.4	377.6	-773.5	0.4	-2	-6.3
470.8	328.4	-759.1	-6.2	2.5	-2.5
479.8	390.1	-808.5	-11.8	24.2	-3.6
449.5	395.3	-825.8	1.5	1.5	-10.2
467.2	434.9	-794.5	6.3	-3.1	-12.9
481.6	448.2	-801	7.9	7.7	-7.7
459.7	493.6	-816	12	17.5	-4.6
420.5	562.1	-843.2	23	23.2	-8.5
388.5	610.4	-835.9	35.1	33	-16.8
392.8	609.6	-844.3	43.8	59.8	-18.2
408.4	621.5	-859.4	57.6	90.5	-11.1
404.7	614.1	-836	71.8	95.6	-4.5
374.7	577.2	-811.7	85.9	80.4	-3.5
370.1	528	-798.8	91.9	88.4	-3.7
343.5	553.4	-865.6	99	97.3	0.7
356.3	524.6	-849.1	123.2	106.9	-10.4
416.8	445.1	-755.7	142.7	109.5	-23.1
470.3	398.9	-697.7	150.4	95.2	-24.2
448.2	405.7	-665.1	157.1	94	-28.8
421.1	312.7	-603.7	156.9	121.3	-65.7
515.7	265.8	-551	156.2	117.9	-87.2
635	257.3	-493.2	141.5	105.6	-79.4
742.4	236.5	-396.6	125.1	117.9	-60.1
769.5	275.2	-377.5	125	110.6	-47.2
736.8	229.8	-349.8	124.2	100.4	-59.7
756.4	158.2	-287.5	119.7	106.7	-73.9
755.9	86.4	-184.8	102.6	124.9	-90.5
796.3	46.3	-132	92.7	138.8	-98.3
873	63.2	-51.3	87	142.3	-91.8
815.4	19.6	-112.5	76.7	124.5	-85.9
734.8	2.6	-77.2	56.4	159.1	-52.8
855.1	19.8	-55.1	50.8	213	-24.4
816.6	25.6	63.5	31.8	204.5	15.1
703.1	-89.7	232.4	-19.6	201.1	-9.7
849.9	-155.3	198.6	-18.3	173.3	-58
901.4	-41.2	258	-51.5	175.2	-77.8
920.5	-12.3	356.6	-118	193.5	-73.4
873.2	-21.3	504.8	-183.1	207.3	-88.1
995.8	-155	478.6	-213.9	228.1	-130.2
868.1	-40.2	487.6	-86.8	145.4	-128.4
877	168.5	607	-12	96	-73.4
892.3	154.5	640.1	-20.6	85.3	-25.2
936.6	99.7	736.8	1.1	70.9	-19.6
982.2	153.1	801.6	3.8	56.2	-12.3
981.8	185.5	738.8	-3.1	43.2	-8.9
969.1	205	734	23.5	41.8	-4
1015.6	238.8	794.5	16.8	41.4	1.2
1043.2	307.7	827.2	-4.5	26.7	2.1
1034.9	307.4	783.6	9.3	30.2	26.1
1015.1	268.3	688.2	-2.8	17.8	38.7
978.3	288.8	651.2	-12.7	10.7	44
926.5	304.9	564.4	-38	-2.7	42.6
869.5	332.8	551.2	-37.8	3	48
939.3	285.7	573.3	-39.9	-14.2	58.5
896.3	266.8	640.6	-64.8	-6.5	87.7
842.8	195.3	521.3	-128.7	-1.6	109
794.6	50.9	480.1	-138.8	-1.9	82.8
798.8	-9.8	499.2	-120.6	12.2	40.1
803.5	-23.1	554.5	-85	9.6	17
736.5	-65.5	502.4	-53.1	3.3	2.2
739.8	-39.6	480.3	-31.1	16.9	-8
754.1	-17.3	637.4	-27	26.1	-14.8
806.8	-47.4	770.6	-35.1	19.4	-17.7
807.9	-101.6	751.5	-39.9	-1	-18
781.3	-113.5	632.8	-42.1	-8.4	-23.5
867.5	-186.5	836	-54.8	-7.5	-45.8
809.8	-196.1	1055.5	-64.5	-24.5	-71.2
1080.4	-17.3	1012	-47.2	-77.6	-123
910.1	176.7	812	-16.2	-122.5	-105.5
839.1	224.4	416.3	-39.2	-118.2	-57.5
777.4	44.5	379.7	-50.5	-87.4	-44.6
750.4	12.5	391.9	-50.9	-83.6	-79.8
796.3	140.2	204.3	-53.6	-74	-88.6
776.2	198.8	157.7	-55	-53.9	-72.7
791.9	207.2	141.3	-41.8	-23.6	-59.4
852	227.7	311.2	-35	-15	-52.5
983.7	234.3	377.5	-38.8	-19.7	-44.4
1087.1	270.2	332.6	-32	-16	-25.3
979.1	248.1	243.7	-36.9	-11.3	-1.1
901.1	251.9	161.9	-35.8	6.5	22.8
932.9	184	350.9	-37.6	22.1	42.4
929.6	92.7	567.8	-25.7	13.8	45.5
868.8	114.9	497.6	-3.5	-2	49.6
905.2	53.1	459.2	19.8	-14.8	52.5
962	-14	457.5	23.8	-18.3	46
917.4	-16.8	392.2	19.5	-23	39.3
923.9	29.5	398.5	9.5	-29.1	37.8
930.2	12	390.3	10.1	-31.7	37.8
930.1	-16.2	356.9	7.9	-35.6	35.8
930.6	-22.7	316.7	11.5	-33.4	32.7
939.4	-21.7	298.4	10	-29.3	31.6
949.2	-38.5	290.8	13	-25.4	31.1
953.1	-132.3	329.5	22.5	-24.7	25.8
957.1	-180	331.7	7.9	-35.6	2.1
944.8	-110.3	177.7	-0.3	-29.2	-13.3
949.7	-54.8	170.8	0.2	-11.2	-19.2
967.1	-88.6	308.7	0	-5.4	-23.2
974.4	-100	375.7	-0.8	-17.7	-37.2
946.5	-3.4	270.5	-0.1	-24.6	-44.9
941.8	91.7	176.1	-0.8	-18.8	-36.8
944.5	132.9	152	-1.4	-6.5	-19.3
955.8	137.3	171.8	-2.1	2.6	-1.4
955.3	111.6	183.5	0.7	10.2	15.1
964.9	72.2	187.7	6.8	18.2	28.7
945.1	9.7	236.3	10.4	27.1	36.6
960.3	-4.8	264.5	11.5	27.1	37.8
952.5	-34	313.1	10.1	23.1	36.2
945.1	-45.7	327.1	8.5	17.5	33.5
953.8	-60.1	323.7	7.4	12.6	29.9
933.7	-123.6	264.7	1.7	15.2	22.9
951.6	-102	317.6	3.6	15.8	17.4
940	-97	369.3	2.5	9.8	10.7
947.2	-71	347.5	2.7	1.6	7.3
940.6	-69	300.2	2.5	0.8	8
943.3	-76.7	278.1	3.9	4.7	8.3
943.3	-86.9	306.7	2	7	5.6
941.6	-88	317.9	1.8	6	3.6
937.9	-95.3	323.3	1.4	5.6	1.6
937.5	-93.1	318.3	0.9	5.4	-0.9
939.9	-73.6	313.1	1.3	6.4	-1.8
938.2	-77.5	315	3.6	7.8	-1.7
937.1	-76.2	337.1	3.4	7.1	-1.2
938.2	-65.4	352.2	2.3	3.9	-1.1
935.6	-59.5	348.3	1.7	0.8	1.2
936.8	-66.1	320.4	3	-0.2	4.1
934.8	-82.5	307.9	4	2.3	5
932.8	-93.8	312.9	4.9	5.5	3.7
932.6	-91.3	332.8	4.5	6.9	1.3
933.2	-93.3	344.7	3.7	6.6	-0.3
930.7	-86.7	349.4	2.7	5.3	-2.1
932.8	-74.8	354.9	2.4	3.4	-1.8
930.7	-82	346.5	2.5	1.4	-1.6
926.1	-87.5	331.4	2.8	2.6	-1.6
931	-74	336.6	3.2	4.4	-2
934.6	-94.1	348.7	5	4.2	-3.6
928.8	-68.2	347.1	9.5	3.6	-4.3
924	-75.8	355.2	15.6	2.5	-1.4
926.8	-79.1	363.2	6.5	2	-1.6
924	-63.4	339.4	7.8	3	-1.7
927.3	-78.8	331.9	8.7	5.9	-2.3
923.4	-81.7	356.6	5.9	8.5	-3
924.3	-82.2	372.5	8.1	6.7	-5.2
921.8	-64.3	377.8	4.6	4.4	-5.9
923.2	-70.5	397.9	-1.8	0.9	-6.2
924.6	-57.2	358.3	-0.4	0.5	-5.1
925.2	-58.9	360.2	-0.2	0.7	-4.5
924.8	-53.8	353.3	-0.3	1.8	-3.2
921.2	-71.5	363.8	-2.2	2.5	-2.9
921.8	-74.3	364.7	-1.8	2.9	-4.6
922.2	-64	375.7	0	2.1	-5.8
921.1	-45.1	380	1.3	0	-4.4
929.6	-17.3	349.4	3.6	-0.2	-0.1
919.6	-54.6	380	3.4	0.2	3
920.4	-54.5	377.6	1	-2.1	4.8
923.7	-66.7	365.6	0.4	-2.7	4.4
920.4	-77.2	362.6	0.6	-1.7	2.7
920.6	-83.4	366.8	0.3	-1.1	-0.9
922.2	-62.7	363.2	0.1	-0.8	-1.6
922.6	-58.3	369.6	0	-0.9	-1.4
924.1	-56.1	366.8	0	-1.2	-0.3
920.7	-78.7	354	-0.8	-1.2	-0.8
921.3	-59.8	376.5	-1.4	-1.2	-1.9
918	-61.6	367.1	-2.4	-2.9	-1.4
923.2	-68.4	362.6	-2.1	-1	-1.6
926.6	-67.6	353.2	-1.9	0.4	-1.9
921.6	-62.7	363.2	-1.4	1.3	-1.9
923.8	-70.3	368.1	-0.9	1	-1.8
919	-67.7	367.1	-0.5	0.9	-1.7
922.7	-67.3	364.2	-0.2	1.4	-1.8
922.2	-62.2	376.3	-0.9	0.4	-1.7
919.6	-68.9	368.1	-1	-1	-1.4
921.6	-70	360.8	0	0	-1.7
919.7	-65.5	372.3	0.1	-0.4	-1.5
919.1	-51	373.4	0.9	-2.2	-0.9
923.8	-47.1	375.8	1.3	-4.5	3.7
927	-58.1	358.6	0	-5.9	9.8
923.8	-73.9	357.2	-0.4	-5.7	10.8
922.2	-76	353.3	0.9	-4.6	11
925.1	-82.5	356.6	0	-4	11.6
914.6	-80.2	390.5	2	-3.3	11.8
924	-95.9	369.8	2.1	-3.6	11.4
922.7	-107.5	371.4	1.9	-3.7	9.6
920	-114.5	390.9	1.1	-4	5.1
923.8	-123.1	358.8	-2.1	-7	4
917.1	-89.2	372.6	1.2	-4.2	0.9
923.2	-94.7	364.8	3.2	0.1	1
924.3	-98.8	351	2.4	-0.1	1.6
922.7	-108.7	350.9	1	0.7	0.8
923	-111	365.9	1.6	3.2	-1.3
924.3	-97.9	368.6	1.4	1.7	-1.7
929.4	-100.4	360.9	1.3	-0.8	-2.4
920.4	-98.1	340.9	1.4	-0.4	-2.2
921.7	-107.5	346.4	0.3	2.4	-2.1
921.1	-111.2	371.3	1.3	2.3	-4.4
923.2	-108.6	382.5	1.8	-1.2	-7.3
922.7	-86.1	361.9	4	-5.5	-8.7
919.9	-90.2	343.1	4	-3.8	-6.7
923.5	-95.7	351.5	3.5	-1.6	-5.5
924.5	-97.5	368.8	4.9	-3.5	-6.6
921.2	-101.1	365.8	7	-6.3	-8
922.6	-97.1	347.5	5.7	-7.2	-10.3
926.5	-85.8	331.5	5.9	-3.4	-11.2
929.1	-80.3	349.3	8	-1.5	-12.2
927.9	-72.3	373.4	5.2	-3.1	-12.1
928.5	-58.8	360.4	3.8	-5.4	-10.3
929.4	-41.6	325	1.8	-3.9	-7.2
927.4	-48.8	318.2	-0.7	1.8	-2.3
929.6	-62	350.4	0.1	3.4	0.3
927.6	-74.7	369	0.9	2.1	-0.4
930.2	-73.1	359.9	0.4	-0.2	-2.9
931.1	-75.4	338	-0.8	-1	-5.2
926.5	-73.8	332.7	-1	1.9	-7.1
926.5	-72.7	371.8	0	2.4	-8.1
922.9	-59	361	-0.5	-0.5	-9.6
931.6	-56.2	337.1	0.5	0.9	-10.7
923.3	-58.9	337.8	-0.3	3.8	-11.3
930.2	-56.2	355.5	-0.3	6.3	-12.3
925.6	-42.7	382.6	-1	3.4	-12.9
926.8	-32.5	360.2	-0.9	1.5	-12.6
923.5	-36	352.4	-1.8	2.8	-10.9
923.3	-36.3	334.5	-3.2	5.8	-10.1
929.8	-42.8	339.8	-3.3	8.4	-10.5
929.4	-43.3	365.3	-3.1	10.9	-12.9
924.4	-35	378.6	-4.6	7.9	-12.9
922.3	-21.2	365.7	-5.7	6.8	-11.9
923.2	-12.2	374.6	-5.2	7.8	-10.6
921.3	7	393.4	-4.4	5	-6.9
923.2	4.7	365.8	-2.5	4.1	-0.7
921.1	-5.3	373	-0.4	6.1	4.5
915	-21.6	399.6	-1	4.6	6.3
915.7	-39.1	403.1	-2.9	0.9	4.1
916.5	-40.8	379.1	-2.3	-0.2	2.8
919.7	-47.3	374.2	-1.4	1	0.4
918	-35.8	377.4	-0.3	2.4	-2
914.4	-30.1	394.8	0.6	2.3	-1.2
912.5	-35.2	396.3	0.8	0.5	-1.3
917.8	-29.7	383.5	0.3	0	-1.5
914.4	-32.2	383.6	0	0.6	-1.4
915.6	-33.4	387.8	-0.3	1.1	-1.7
913.2	-34.9	396.7	0	0.1	-1.6
916.2	-29.4	389.6	-0.2	-1.1	-1.8
917.2	-32.8	382.6	-0.5	-0.5	-1.8
914.5	-33.8	388.1	-0.8	0	-1.7
914.4	-35.4	391.6	-0.3	-0.2	-1.7
914.4	-34.9	387.8	-0.2	-0.5	-1.8
913.3	-40.1	389.6	-0.7	-0.2	-2.9
914.1	-34.9	385.1	-0.5	0	-3.5
915.4	-38	398.6	-0.7	-0.1	-4.2
914.3	-29.5	390.7	-1.2	-1.9	-4.8
916.9	-22.2	388.6	-0.8	-1.8	-4.1
915.2	-18.1	380.7	-0.4	-1	-2.7
916.7	-26.6	386.4	-0.5	-0.7	-1.5
917.1	-29	387.3	-0.5	-0.6	-1.7
912.4	-29.5	394.6	-0.3	-1.4	-1.5
916.2	-29.1	386.8	0	-2	-1.8
916.9	-30.3	382.6	-0.4	-1.8	-1.8
915.4	-27.2	384.8	-0.8	-1.3	-1.8
916.8	-29	383.5	-0.5	-0.7	-1.8
915.4	-28.1	394.1	-0.1	-1	-1.7
915.2	-26.1	386.3	-0.3	-2	-1.8
918.8	-26.8	381.9	-0.4	-1.8	-1.6
916.7	-28.5	384.8	-0.7	-1.2	-1.9
914.9	-37.5	382.3	-1	-1	-2.9
917.3	-34.4	385.6	-0.9	-0.7	-4.3
917.3	-21.6	381.2	-0.9	-0.5	-4.5
915.4	-16.1	386.7	-0.2	-0.3	-3
915.4	-26	385.1	-0.2	-0.1	-1.2
913.6	-28.4	388.9	-0.4	-0.2	-1.9
913.6	-26	389.1	-1.2	-1.4	-1.9
917.3	-39.1	384.3	-0.7	-1.9	-1.7
916.9	-31.4	389.2	-0.1	-0.6	-2.5
914.9	-25.7	383.4	-0.6	-1.1	-3.2
915.5	-22.3	385.3	-0.5	-0.1	-2.8
916.7	-17.5	392.2	-0.2	-0.4	-1.6
913.4	-27.5	387.3	-0.3	-1.5	-1.5
919.9	-25.2	385.9	0	-1.2	-1.7
915.5	-23.1	380.6	-0.5	-1.1	-1.4
917.1	-27.9	382.8	-0.1	-0.1	-1.6
916.5	-18	380.4	0.1	0.6	-0.9
915.2	-23.9	391.3	0.2	0.5	0
918.2	-23.3	385.7	-0.1	-0.5	0.1
913	-26	383	0	0	0.9
915.6	-32.3	389.2	0	0.2	0.4
913.4	-33.9	383.1	-0.2	0.1	-0.7
916.3	-29.9	394	-0.1	0	-1.6
915.7	-27.2	388.3	-0.1	-1.1	-1.4
916.8	-26.2	380.2	-0.1	-0.3	-1.1
916.2	-28.9	390.2	-0.4	0.1	-1
913.5	-29.9	389	-0.5	-0.3	-0.8
916.7	-33	385.2	-0.4	-0.1	-1
916.3	-34.3	386.5	-0.4	0.5	-1.8
912.4	-24.6	398.6	-0.4	-0.4	-1.8
914.5	-30.6	389.2	-0.5	-1.6	-1.4
916.8	-23	377.9	-0.2	-0.5	-0.8
917.2	-28.8	385.6	0	0.3	-0.3
913.8	-31.6	392	-0.3	0	-0.7
914.5	-30.3	388.6	-0.4	-0.5	-0.9
916.9	-31.6	390.8	0	-0.5	-0.7
912.5	-34.9	389.6	-0.3	-1.2	-1.1
917.2	-32.8	384.1	-0.4	-1.1	-1.4
915.5	-31.4	385.8	-0.5	-0.5	-1.6
911.2	-27.2	387.6	-0.5	-0.1	-1.1
916.7	-27.4	393	-0.2	-0.1	0
913	-33.3	389	-0.6	-0.8	0.1
919.4	-36.4	382.4	-0.6	0	0
911.9	-38.5	395.5	-0.4	-0.6	-1.2
914.1	-31.7	388.9	-0.2	-1.3	-1.4
912.8	-30.3	388.3	0	-1.4	-1
917.4	-27.8	387.4	-0.1	-1.6	-0.2
913.9	-30.2	383.6	0	-1.2	0.8
916.5	-39.5	388.4	-0.1	-0.7	0.7
915.7	-40.7	387.3	-0.2	-0.6	0
914.3	-41.9	389.1	-0.4	-1	-0.9
915.7	-37.1	382.2	-0.3	-0.5	-1.2
915.1	-38	386.8	-0.1	0.2	-1.4
913	-37.4	391.4	-0.1	0	-1.6
914	-34.3	392.3	-0.4	-0.6	-1.5
916.1	-30.1	385.7	-0.2	-0.6	-0.9
914	-35.2	386.4	-0.2	-0.3	-0.3
914.5	-40.7	388.6	-0.3	0	-0.7
914.4	-42.6	388.7	-0.6	-0.2	-1.6
914.5	-37.7	389.7	-0.7	-0.3	-1.8
915.6	-39	382.9	-0.5	0	-1.7
914.9	-36.2	384.7	-0.3	0.7	-1.8
912.4	-37.8	393.7	-0.3	0.7	-1.6
914.3	-41.6	391.6	-0.3	0	-1.5
912.1	-36.7	395.2	-0.1	-0.5	-1.7
913.5	-39.3	393.3	-0.3	-1.2	-1.6
915.5	-37.7	387.4	-0.4	-1.1	-1.7
913.8	-36.6	386.2	-0.4	-0.7	-1.7
913.4	-41.2	388.6	-0.3	-0.3	-1.7
913.5	-36.4	394.2	-0.2	-0.7	-1.6
912.7	-36.3	389.7	-0.3	-1	-1.5
915.1	-39.5	389.6	-0.4	-0.9	-1.8
914.3	-37.5	388.5	-0.2	-0.7	-1.6
914.7	-39.6	389.1	-0.3	-0.4	-1.6
912.4	-36.2	389.5	-0.3	-0.5	-1.6
914.3	-37.9	392	-0.3	-0.6	-1.6
912.5	-40.1	389.4	-0.3	-0.8	-1.7
915.8	-39.5	391.2	-0.1	-0.4	-1.6
914.7	-38	394.5	0	-1.2	-1.5
913.3	-36.8	388.4	-0.1	-1.8	-1.8
916.8	-35	380	-0.7	-1.3	-1.6
915.1	-40.6	385.2	-0.5	-0.2	-1.7
913.5	-36.6	393.1	-0.2	-0.6	-1.7
913.3	-35.7	395.6	-0.4	-1.5	-1.6
914.9	-38.4	390	-0.5	-2.4	-1.5
915.5	-35.8	384.5	-0.2	-2.4	-1.4
915.1	-36.7	387.4	-0.2	-2.2	-1.1
915.8	-39.3	392.4	-0.3	-2.5	-0.9
915.7	-37.3	385.3	-0.5	-3.3	-0.9
914.5	-42.3	385.3	-0.3	-3.2	-0.9
917.4	-41.1	386.2	0	-3.1	-1.4
917.6	-36.7	378.7	-0.6	-3	-1.7
918.5	-35.7	374.2	-1	-1.6	-1.4
915.6	-40.8	384.1	-0.7	-1	-1
917.6	-43.9	381.9	-0.5	-1.1	-1.4
919.5	-35.4	375.2	-0.5	-0.4	-1.7
917.2	-40.7	379	-0.5	0.3	-1.6
914.1	-40.7	386.1	-0.1	0.5	-1.6
917.8	-40.7	386.8	0	0	-1.4
913.6	-39.6	383	-0.2	-0.6	-1.6
915.1	-40.8	382.8	-0.4	0	-1.6
922.2	-36.6	381.5	-0.3	0.6	-1.4
914.9	-41.5	388.1	-0.1	-0.6	-1.6
916.2	-41.5	387.6	0	-1	-1.7
919.4	-37.8	379.6	-0.2	-0.8	-1.7
917.2	-39	380.2	-0.1	-0.3	-1.6
914.3	-40.4	388.1	-0.2	-0.4	-1.6
917.2	-40.8	386.3	-0.2	-0.4	-1.5
917.6	-39.9	385.8	-0.1	-0.8	-1.7
914.4	-39.7	387.5	0	-1.3	-1.8
915.7	-39	388.9	-0.1	-2	-1.8
918	-41.1	378	-0.1	-2.1	-1.5
916.9	-40.4	380.2	-0.1	-1.5	-1.7
915	-40	383.7	0	-1.1	-1.8
918.5	-38.3	385.7	-0.4	-1.3	-1.6
916.7	-39.3	385.9	-0.5	-1.7	-1.6
917.8	-40.1	376	-0.5	-1.3	-1.4
917.6	-40.2	377.6	0	-0.3	-1.4
917.6	-35.7	379.2	0.3	0.4	-0.3
915.7	-41.2	385	0.1	0.2	0
916.9	-45.4	379.6	0.3	0.4	-0.3
917.6	-47.9	383.7	0.2	0.7	-1.6
918.5	-37.9	385.8	0	0.3	-1.5
914.3	-42.4	386.3	-0.2	0	-1.6
918.3	-42.3	383.4	-0.1	0	-1.7
914.7	-38.6	387	-0.1	-0.1	-1.7
916.9	-41.7	386.7	-0.1	-0.7	-1.6
915.1	-42.3	384.5	0	-0.8	-1.8
916.8	-41.6	385	0	-0.7	-1.6
915.5	-41.2	385.2	0.1	-0.9	-1.7
915.4	-38.9	388.9	0	-1.5	-1.8
916.1	-40.5	385.6	-0.5	-1.8	-1.8
916.8	-41.3	384.6	-0.2	-1.9	-1.8
914.6	-54.4	388.6	0	-2.7	-3
920	-48.2	370.1	0.4	-1.5	-4.5
917.2	-37.2	373.2	-0.2	0.5	-5.3
918.7	-30	383.4	-0.5	1	-4.5
915.4	-32.3	391.6	-0.2	0.2	-3.2
914.3	-35.7	388.4	-0.1	-0.9	-2.5
916	-37.4	386.7	-0.3	-1.6	-2.9
918.3	-33.2	383.1	-0.8	-2.2	-3.1
917.7	-35.1	379.1	-0.3	-1.6	-2.7
916.9	-40.1	380.7	0	-0.8	-2.9
915.1	-64.5	395.2	0.5	-1.9	-5.7
920.6	-84.8	378.9	1.3	-2.8	-13.8
921.8	-42.8	338	1	1.9	-20.3
914.4	-9.2	384.2	0.9	6.9	-20.4
910.1	12.9	419.6	-0.1	2.8	-17.2
913.2	38.6	412.5	-0.7	-2.2	-10.3
909.7	45.2	421.8	-1.1	-6.9	0.1
913.3	10.8	425.6	-7.3	-15.4	12
918.8	-17	376.3	-19.5	-18.4	17.2
929.3	-63.7	303.9	-23.8	-10.9	10
920.8	-72.2	296.5	-28.6	4.8	-1.4
927.7	-54.4	325.9	-25.8	8.1	-6.9
923.9	0.3	379.7	-19.7	8.3	-6.8
918.7	-2.8	395.5	-10.8	5.4	1.9
916.9	-23.4	396.7	-2.1	0.6	8.2
920.2	-42.1	364.2	2.5	0.1	11
918	-75.1	369.6	3.7	2	8.8
916	-83.8	372.3	4.5	3.4	2.9
915.1	-65.1	386.4	4	3.5	-2.6
914	-71.5	395.7	2.4	1.4	-7
917.9	-95.3	384.1	1.3	0.2	-13.8
920.8	-75.6	359.2	1.9	2.4	-22.5
915.5	-36.1	384.7	3	4.7	-25.9
913	5.9	403.8	-1.3	3.3	-21.5
914.3	8.1	406.7	0.3	0	-17.2
913.4	3.5	401.2	0.3	-2.9	-13.8
915.2	2.6	384.2	-1.8	-3.3	-8.9
916.8	2.3	378.5	-1	-2.2	-7
918	-5.7	376.2	-1.8	-0.1	-5.7
882.5	-26.7	390.7	11.6	0	-6.5
919.4	-44.4	458	7.2	-10.1	-17.4
913.4	7.3	336.7	6.6	-9	-19.2
923.4	20	350.5	2.6	-0.1	-17.7
917.1	20.7	362.3	0.7	0.9	-21.2
924.5	46.7	356.9	1.5	3.8	-19.8
916.7	49.3	373	1.4	8.6	-15.6
910.7	46.2	406.4	1	7.2	-13.1
911.9	49.3	402.2	1	3.5	-11
908	56.7	411.2	0.3	0.5	-8.4
912.2	49.6	397.4	-0.3	-2.3	-6.3
911.1	51.6	399.1	1.3	-2.6	-4
911.1	57.9	398.1	0.4	-4.5	-1.5
914.5	48.7	386.5	0.1	-5.5	-0.5
918.4	58.2	373.5	-1.3	-5.3	0
916.9	68.2	371.9	-1.5	-3.7	3.6
918.5	64.8	375.7	-1.3	-2.4	8
917.8	48.9	380.6	-2	-1.2	11.1
919.3	45.7	381.4	-2.8	-1.1	13.6
920.5	5	372.1	-1.6	-0.3	13.9
921	-28.4	361.3	-1.2	2	8.4
918.3	-34.1	367.6	-0.3	5.2	-1.5
919.1	-30.7	380.8	0.7	6.2	-5.5
912.8	-12.8	421	1	3	-14.1
906.4	-20.2	445.1	2.5	-6	-20.1
919.6	-42.7	369	2.6	-10.1	-32.8
918.3	32.4	333.1	-25.2	2.2	-30.5
923.3	110.7	336.4	-6.3	10.7	-33.7
901.6	150.6	427.1	-15.4	13.5	-18.3
898.1	98.6	485.9	-6.5	5.3	-2.7
903.9	21.4	436.2	-9	2.4	-6.3
990.6	73.8	422.6	-7.3	-2	-13.1
996.5	92.6	432	-9.8	0.3	-7.6
957	39.3	490.4	14.2	8.2	5.7
1011.3	-43.4	553.9	26.7	3.2	0.1
1009.3	-1.4	532.4	5.1	-15.8	-11.8
991.8	128.5	414.9	9.6	-31.6	-10.8
937.1	-0.4	391.8	-9.7	-28.4	-5.1
1025	-16.3	353.8	-8.9	-15.2	-6.4
1045.4	-49.9	399.1	15.7	-6.5	-3.4
991.4	-91.5	450.1	20.7	-13	-16.9
