UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz
2026_06_09_01_08_50.264,15.600000,0.99640805,0.06966241,0.00594850,-0.04777920,0.99536353,0.09604392,0.00519744,-0.09438638,0.98572862,-0.13939281,-0.01851110,0.13825594,0.99022353,7.948894,-0.297815,5.511888,53.449600,-16.871096,47.445709
2026_06_09_01_08_50.271,15.620000,0.99639398,0.06978253,0.00565310,-0.04793395,0.99534076,0.09631117,0.00457554,-0.09473322,0.98566550,-0.13960373,-0.01795534,0.13851982,0.99019688,7.964082,-0.262179,5.527256,54.172577,-13.979525,44.899303
2026_06_09_01_08_50.303,15.640000,0.99638033,0.06989947,0.00538008,-0.04807678,0.99531937,0.09655765,0.00400013,-0.09505339,0.98560536,-0.13981022,-0.01744230,0.13877560,0.99017024,7.978811,-0.229208,5.541431,52.891777,-10.796093,42.073006
2026_06_09_01_08_50.310,15.660000,0.99636739,0.07001264,0.00512593,-0.04820870,0.99529928,0.09678492,0.00346417,-0.09534940,0.98554832,-0.14001085,-0.01696505,0.13902240,0.99014390,7.993027,-0.198498,5.554504,49.413898,-6.244031,36.552406
2026_06_09_01_08_50.342,15.680000,0.99635458,0.07012594,0.00488279,-0.04833274,0.99528021,0.09699792,0.00295123,-0.09562828,0.98549259,-0.14021260,-0.01650875,0.13926861,0.99011701,8.007214,-0.169106,5.566758,46.274349,-1.434447,29.581032
2026_06_09_01_08_50.349,15.700000,0.99634194,0.07024152,0.00464574,-0.04844994,0.99526203,0.09719805,0.00245110,-0.09589276,0.98543745,-0.14041932,-0.01606389,0.13951896,0.99008912,8.021644,-0.140448,5.578272,44.421204,1.943558,24.014288
2026_06_09_01_08_50.382,15.720000,0.99632931,0.07036081,0.00441453,-0.04855841,0.99524516,0.09738155,0.00196344,-0.09613911,0.98538285,-0.14063379,-0.01562987,0.13977635,0.99005973,8.036485,-0.112505,5.588831,42.558918,4.075629,20.075966
2026_06_09_01_08_50.389,15.740000,0.99631655,0.07048506,0.00418820,-0.04865774,0.99522978,0.09754744,0.00148627,-0.09636661,0.98532856,-0.14085844,-0.01520484,0.14004329,0.99002862,8.051881,-0.085163,5.598377,39.950111,6.535963,16.248253
2026_06_09_01_08_50.422,15.760000,0.99630374,0.07061841,0.00396386,-0.04874690,0.99521607,0.09769327,0.00101356,-0.09657358,0.98527354,-0.14110121,-0.01478327,0.14032832,0.98999465,8.068327,-0.058077,5.606770,39.189545,9.019893,10.147654
2026_06_09_01_08_50.428,15.780000,0.99628812,0.07079635,0.00372282,-0.04882776,0.99520397,0.09782016,0.00050434,-0.09676591,0.98520744,-0.14143068,-0.01433165,0.14070356,0.98994803,8.089993,-0.028899,5.614073,37.415218,13.739904,0.225275
2026_06_09_01_08_50.461,15.800000,0.99626803,0.07103868,0.00343668,-0.04890592,0.99519283,0.09793509,-0.00010071,-0.09695854,0.98512346,-0.14188328,-0.01379614,0.14121097,0.98988336,8.119302,0.005770,5.620690,32.130478,18.659233,-8.890769
2026_06_09_01_08_50.468,15.820000,0.99624485,0.07132307,0.00310987,-0.04898535,0.99518150,0.09804642,-0.00079119,-0.09715921,0.98502690,-0.14241517,-0.01318395,0.14180583,0.98980671,8.153669,0.045335,5.627102,27.000496,19.384617,-11.489652
2026_06_09_01_08_50.501,15.840000,0.99622047,0.07162158,0.00278661,-0.04906484,0.99516976,0.09815796,-0.00147605,-0.09735963,0.98492599,-0.14297523,-0.01258036,0.14242832,0.98972517,8.189643,0.084578,5.633529,22.624678,18.423122,-7.261645
2026_06_09_01_08_50.508,15.860000,0.99619728,0.07190553,0.00251108,-0.04913450,0.99515897,0.09825643,-0.00206303,-0.09753419,0.98483080,-0.14351095,-0.01206914,0.14301743,0.98964655,8.223699,0.118212,5.639205,19.046860,17.183041,-3.269353
2026_06_09_01_08_50.542,15.880000,0.99617690,0.07215666,0.00229748,-0.04919082,0.99514997,0.09833708,-0.00252151,-0.09767397,0.98474735,-0.14398763,-0.01167628,0.14353555,0.98957628,8.253660,0.144482,5.643854,18.390938,17.039408,-5.097232
2026_06_09_01_08_50.542,15.900000,0.99615973,0.07237031,0.00213752,-0.04923249,0.99514318,0.09839624,-0.00286731,-0.09777747,0.98467737,-0.14439525,-0.01138457,0.14397432,0.98951596,8.279038,0.164297,5.647265,17.917589,18.424444,-10.100140
2026_06_09_01_08_50.576,15.920000,0.99614584,0.07254644,0.00202040,-0.04926025,0.99513870,0.09843393,-0.00312209,-0.09784764,0.98462087,-0.14473271,-0.01117253,0.14433461,0.98946589,8.299883,0.178896,5.649440,14.716481,19.799919,-14.650839
2026_06_09_01_08_50.582,15.940000,0.99613512,0.07268228,0.00194801,-0.04927780,0.99513578,0.09845788,-0.00328229,-0.09789153,0.98457795,-0.14499474,-0.01104421,0.14461076,0.98942697,8.315864,0.188075,5.650822,12.765224,20.102543,-16.828295
2026_06_09_01_08_50.615,15.960000,0.99612808,0.07277680,0.00193031,-0.04928088,0.99513531,0.09846110,-0.00332733,-0.09789918,0.98454988,-0.14518028,-0.01101869,0.14479977,0.98939961,8.326807,0.190656,5.651008,13.044534,19.231991,-17.922581
2026_06_09_01_08_50.623,15.980000,0.99612474,0.07283211,0.00197591,-0.04926506,0.99513811,0.09843611,-0.00323964,-0.09786046,0.98453689,-0.14529443,-0.01111267,0.14490506,0.98938316,8.332913,0.185632,5.649568,13.086112,18.230177,-19.230141
2026_06_09_01_08_50.657,16.000000,0.99612504,0.07285302,0.00208382,-0.04922430,0.99514526,0.09837074,-0.00302078,-0.09776349,0.98453879,-0.14534658,-0.01132377,0.14493629,0.98937619,8.334742,0.173091,5.645800,13.658213,17.019110,-21.303295
2026_06_09_01_08_50.664,16.020000,0.99612862,0.07284645,0.00224547,-0.04915438,0.99515760,0.09825532,-0.00268788,-0.09760103,0.98455447,-0.14534961,-0.01163501,0.14490812,0.98937672,8.333140,0.154016,5.639149,12.270570,16.151047,-24.240894
2026_06_09_01_08_50.697,16.040001,0.99613482,0.07281969,0.00244744,-0.04905951,0.99517435,0.09809621,-0.00226904,-0.09738333,0.98458093,-0.14531660,-0.01202096,0.14483631,0.98938262,8.329020,0.130016,5.629982,7.112634,17.291494,-25.992317
2026_06_09_01_08_50.703,16.059999,0.99614292,0.07277720,0.00267704,-0.04894637,0.99519420,0.09790482,-0.00179092,-0.09712551,0.98461545,-0.14525504,-0.01245780,0.14473091,0.98939264,8.322960,0.102620,5.618956,3.898785,17.835915,-24.626760
2026_06_09_01_08_50.737,16.080000,0.99615258,0.07272238,0.00292919,-0.04881702,0.99521661,0.09768443,-0.00126434,-0.09683236,0.98465669,-0.14517117,-0.01293601,0.14459920,0.98940575,8.315383,0.072447,5.606263,2.883234,15.489471,-20.330212
2026_06_09_01_08_50.744,16.100000,0.99616367,0.07265492,0.00320324,-0.04867232,0.99524146,0.09743665,-0.00069067,-0.09650573,0.98470455,-0.14506420,-0.01345446,0.14444056,0.98942202,8.306253,0.039575,5.591994,-0.695051,12.527748,-14.589468
2026_06_09_01_08_50.777,16.120001,0.99617583,0.07257760,0.00349995,-0.04851738,0.99526763,0.09717171,-0.00006942,-0.09615564,0.98475713,-0.14493972,-0.01401568,0.14426050,0.98944050,8.295890,0.003978,5.576739,-8.259436,11.086940,-8.236516
2026_06_09_01_08_50.784,16.139999,0.99618697,0.07251607,0.00381664,-0.04835733,0.99529397,0.09689943,0.00059082,-0.09579236,0.98480600,-0.14484826,-0.01461755,0.14410999,0.98945373,8.287246,-0.033854,5.561064,-15.692058,8.814314,-3.021154
2026_06_09_01_08_50.818,16.160000,0.99619555,0.07248614,0.00415329,-0.04819645,0.99531972,0.09662828,0.00128783,-0.09542406,0.98484570,-0.14482109,-0.01526213,0.14402039,0.98945701,8.282138,-0.073793,5.545457,-17.956848,5.349098,1.045463
2026_06_09_01_08_50.824,16.180000,0.99620253,0.07247491,0.00450797,-0.04803810,0.99534404,0.09636477,0.00201859,-0.09505791,0.98487943,-0.14483248,-0.01594482,0.14396627,0.98945415,8.279092,-0.115665,5.530294,-15.344063,2.076924,5.274027
2026_06_09_01_08_50.858,16.200001,0.99620807,0.07247386,0.00487104,-0.04788772,0.99536610,0.09611832,0.00276393,-0.09470622,0.98490864,-0.14486462,-0.01664636,0.14393157,0.98944765,8.277178,-0.158373,5.516117,-11.263669,-0.433840,9.594309
2026_06_09_01_08_50.865,16.219999,0.99621260,0.07248156,0.00522908,-0.04774480,0.99538618,0.09588595,0.00349731,-0.09436991,0.98493373,-0.14491341,-0.01733978,0.14391476,0.98943818,8.276302,-0.200396,5.502753,-4.753834,-3.553007,15.306211
2026_06_09_01_08_50.898,16.240000,0.99621701,0.07249174,0.00557370,-0.04759899,0.99540657,0.09564594,0.00420416,-0.09402975,0.98495859,-0.14496560,-0.01800629,0.14390440,0.98942775,8.275802,-0.240899,5.488952,2.300529,-7.904365,23.213116
2026_06_09_01_08_50.905,16.260000,0.99622202,0.07249790,0.00590459,-0.04744553,0.99542814,0.09538870,0.00488516,-0.09367642,0.98498595,-0.14500831,-0.01864396,0.14388771,0.98941839,8.274932,-0.279921,5.474161,4.712935,-11.263862,30.762043
2026_06_09_01_08_50.938,16.280001,0.99622685,0.07250775,0.00620864,-0.04728901,0.99545038,0.09512152,0.00551280,-0.09332082,0.98501277,-0.14505552,-0.01922808,0.14388113,0.98940814,8.274643,-0.315885,5.458799,2.977238,-12.774686,33.140827
2026_06_09_01_08_50.938,16.299999,0.99623036,0.07253670,0.00646503,-0.04713451,0.99547309,0.09485156,0.00604335,-0.09297576,0.98503351,-0.14513598,-0.01971928,0.14391707,0.98939323,8.276804,-0.346286,5.443277,1.533633,-15.331594,33.657700
2026_06_09_01_08_50.972,16.320000,0.99623257,0.07258791,0.00668217,-0.04697958,0.99549651,0.09457526,0.00649369,-0.09263508,0.98504782,-0.14525673,-0.02013429,0.14400104,0.98937267,8.281736,-0.372091,5.427388,0.275524,-20.591915,40.236195
2026_06_09_01_08_50.979,16.340000,0.99623442,0.07264473,0.00689834,-0.04682180,0.99552023,0.09429324,0.00694201,-0.09228872,0.98506093,-0.14538835,-0.02054744,0.14409639,0.98935032,8.287329,-0.397780,5.411172,-2.061772,-25.378077,50.909248
2026_06_09_01_08_51.013,16.360001,0.99623716,0.07268701,0.00715012,-0.04665842,0.99554372,0.09400514,0.00746351,-0.09192626,0.98507917,-0.14549422,-0.02102935,0.14415976,0.98933095,8.291083,-0.427663,5.394610,-1.554975,-29.320213,60.885067
2026_06_09_01_08_51.019,16.379999,0.99624169,0.07270836,0.00746779,-0.04647735,0.99556816,0.09369130,0.00812086,-0.09151941,0.98510671,-0.14556438,-0.02163803,0.14417604,0.98931545,8.292134,-0.465330,5.376575,0.139853,-34.002441,69.004402
2026_06_09_01_08_51.053,16.400000,0.99624890,0.07270035,0.00789079,-0.04626762,0.99559408,0.09333546,0.00899504,-0.09104080,0.98514795,-0.14558546,-0.02244973,0.14412512,0.98930478,8.289334,-0.515423,5.356134,1.075165,-40.129852,81.293007
2026_06_09_01_08_51.061,16.420000,0.99625933,0.07264668,0.00851525,-0.04601285,0.99562061,0.09291866,0.01028144,-0.09044425,0.98521054,-0.14553350,-0.02365216,0.14396626,0.98929989,8.280364,-0.589137,5.332213,3.410010,-49.526855,106.171074
2026_06_09_01_08_51.094,16.440001,0.99627471,0.07251595,0.00954360,-0.04568597,0.99564344,0.09241568,0.01239018,-0.08964743,0.98530847,-0.14536363,-0.02564202,0.14361960,0.98930073,8.260695,-0.709975,5.303393,3.983567,-63.460045,149.176086
2026_06_09_01_08_51.102,16.459999,0.99629557,0.07225811,0.01125149,-0.04524659,0.99565232,0.09178398,0.01588076,-0.08853193,0.98546302,-0.14499906,-0.02895849,0.14296269,0.98930436,8.223399,-0.910006,5.267300,8.951269,-82.987930,208.058548
2026_06_09_01_08_51.137,16.480000,0.99631870,0.07185744,0.01390922,-0.04463417,0.99562865,0.09093869,0.02130144,-0.08694077,0.98568857,-0.14442749,-0.03413063,0.14194418,0.98928607,8.165754,-1.220665,5.219183,25.388914,-110.565735,271.655426
2026_06_09_01_08_51.137,16.500000,0.99633580,0.07128792,0.01776956,-0.04378619,0.99553400,0.08978502,0.02916605,-0.08471800,0.98600161,-0.14360954,-0.04165176,0.14049728,0.98920453,8.084280,-1.671452,5.153817,42.777794,-141.138519,331.808777
2026_06_09_01_08_51.173,16.520000,0.99632806,0.07055870,0.02305588,-0.04266721,0.99529588,0.08827467,0.03992135,-0.08176750,0.98640198,-0.14256668,-0.05196352,0.13863176,0.98897982,7.980118,-2.288101,5.068782,49.291092,-167.729492,382.562500
2026_06_09_01_08_51.180,16.540001,0.99626148,0.06974698,0.02988531,-0.04129620,0.99480301,0.08645245,0.05378659,-0.07811481,0.98685998,-0.14144076,-0.06530774,0.13650416,0.98848444,7.863077,-3.083460,4.967125,42.332943,-188.246002,432.819519
2026_06_09_01_08_51.213,16.559999,0.99610192,0.06883273,0.03827688,-0.03972424,0.99391371,0.08440819,0.07078668,-0.07386938,0.98736811,-0.14016986,-0.08172400,0.13408777,0.98759389,7.732463,-4.059472,4.854558,32.627007,-203.903976,504.762512
2026_06_09_01_08_51.220,16.580000,0.99581134,0.06778804,0.04819380,-0.03797524,0.99247050,0.08216627,0.09083533,-0.06909841,0.98792535,-0.13866854,-0.10113239,0.13134786,0.98616427,7.587170,-5.212049,4.733052,40.659180,-230.168533,612.959839
2026_06_09_01_08_51.254,16.600000,0.99534464,0.06668974,0.05953133,-0.03602092,0.99031705,0.07964671,0.11370392,-0.06376620,0.98850995,-0.13704731,-0.12331283,0.12846981,0.98401701,7.438812,-6.529356,4.598481,59.269836,-272.045013,762.077454
2026_06_09_01_08_51.262,16.620001,0.99465692,0.06564113,0.07215112,-0.03380928,0.98730230,0.07672943,0.13909267,-0.05778511,0.98909634,-0.13545957,-0.14796980,0.12570205,0.98097092,7.302651,-7.995935,4.444208,63.918709,-322.219727,942.444763
2026_06_09_01_08_51.296,16.639999,0.99370217,0.06476359,0.08591360,-0.03131434,0.98327655,0.07336240,0.16668901,-0.05110611,0.98965019,-0.13409211,-0.17480111,0.12333079,0.97684908,7.196261,-9.596073,4.267254,35.962967,-372.757629,1138.632935
2026_06_09_01_08_51.296,16.660000,0.99243468,0.06417854,0.10068711,-0.02857668,0.97809094,0.06964488,0.19618273,-0.04379707,0.99012899,-0.13314062,-0.20351878,0.12163141,0.97148645,7.136900,-11.314657,4.073167,-30.029785,-416.971680,1356.341431
2026_06_09_01_08_51.331,16.680000,0.99081403,0.06398007,0.11633980,-0.02567540,0.97161162,0.06576595,0.22725679,-0.03599223,0.99049467,-0.13275884,-0.23382764,0.12081055,0.96474320,7.138269,-13.136588,3.872586,-107.990295,-462.539063,1603.656250
2026_06_09_01_08_51.338,16.700001,0.98880684,0.06424514,0.13274094,-0.02265934,0.96373278,0.06186734,0.25959879,-0.02775550,0.99071825,-0.13306771,-0.26542181,0.12103643,0.95650482,7.212427,-15.047365,3.673363,-178.867432,-508.072449,1872.875000
2026_06_09_01_08_51.372,16.719999,0.98639584,0.06503759,0.14970225,-0.01956259,0.95441306,0.05806545,0.29278675,-0.01912036,0.99077481,-0.13416275,-0.29787597,0.12244850,0.94671869,7.370260,-17.026123,3.481778,-241.673828,-550.462891,2174.528809
2026_06_09_01_08_51.380,16.740000,0.98360622,0.06634722,0.16687432,-0.01642827,0.94376612,0.05446120,0.32609728,-0.01017461,0.99065632,-0.13600199,-0.33045718,0.12503617,0.93550199,7.613410,-19.033468,3.302905,-291.590698,-600.985107,2530.399902
2026_06_09_01_08_51.415,16.760000,0.98051047,0.06805376,0.18382464,-0.01328035,0.93206429,0.05106296,0.35867643,-0.00102313,0.99038464,-0.13833736,-0.36229151,0.12857233,0.92315435,7.929450,-21.020481,3.136034,-324.266113,-661.637390,2915.905518
2026_06_09_01_08_51.415,16.780001,0.97719377,0.07003054,0.20021498,-0.01010851,0.91962355,0.04779828,0.38988185,0.00828637,0.98998708,-0.14091457,-0.39271349,0.13281907,0.91001940,8.304409,-22.948837,2.975543,-349.214844,-718.677063,3289.187988
2026_06_09_01_08_51.449,16.799999,0.97374022,0.07221034,0.21579629,-0.00689362,0.90676886,0.04459064,0.41926348,0.01774025,0.98947626,-0.14360347,-0.42125463,0.13765299,0.89643526,8.730563,-24.789923,2.815478,-377.722656,-767.724487,3643.429932
2026_06_09_01_08_51.456,16.820000,0.97023660,0.07453758,0.23037337,-0.00365038,0.89382958,0.04142642,0.44648916,0.02725948,0.98886162,-0.14632009,-0.44757754,0.14295627,0.88274455,9.199593,-26.520607,2.653790,-418.785156,-813.257996,3997.166504
2026_06_09_01_08_51.490,16.840000,0.96676248,0.07694717,0.24382186,-0.00043977,0.88110143,0.03837312,0.47136799,0.03667250,0.98815787,-0.14899375,-0.47150335,0.14856483,0.86926007,9.699401,-28.125204,2.493914,-463.635864,-860.421875,4349.788086
2026_06_09_01_08_51.498,16.860001,0.96338373,0.07940338,0.25608534,0.00266491,0.86882639,0.03553341,0.49384010,0.04580275,0.98737597,-0.15162696,-0.49299371,0.15435673,0.85623080,10.219970,-29.595474,2.342160,-499.692871,-909.905884,4678.734863
2026_06_09_01_08_51.533,16.879999,0.96017581,0.08187921,0.26707074,0.00561610,0.85728335,0.03295020,0.51378942,0.05451997,0.98652852,-0.15423708,-0.51195002,0.16023667,0.84393805,10.751449,-30.918850,2.201276,-528.746826,-959.843384,4975.509277
2026_06_09_01_08_51.533,16.900000,0.95723236,0.08433113,0.27663007,0.00839509,0.84681064,0.03058494,0.53101444,0.06272916,0.98563558,-0.15680429,-0.52818263,0.16609365,0.83272815,11.280858,-32.076385,2.068651,-558.400146,-1009.577881,5244.212402
2026_06_09_01_08_51.568,16.920000,0.95463789,0.08670790,0.28465450,0.01096554,0.83770311,0.02842736,0.54538554,0.07029982,0.98472297,-0.15930653,-0.54158229,0.17179209,0.82290709,11.792719,-33.053448,1.943723,-599.929443,-1056.425049,5490.643066
2026_06_09_01_08_51.576,16.940001,0.95243984,0.08896304,0.29114962,0.01326396,0.83011192,0.02653687,0.55696499,0.07706935,0.98381931,-0.16174030,-0.55224502,0.17718747,0.81463492,12.271918,-33.848660,1.831133,-653.077637,-1100.318848,5705.357422
2026_06_09_01_08_51.610,16.959999,0.95066392,0.09106721,0.29616377,0.01522674,0.82411033,0.02499059,0.56587768,0.08289264,0.98294979,-0.16412941,-0.56033111,0.18216783,0.80798757,12.706332,-34.465797,1.737051,-710.964355,-1140.589355,5873.836914
2026_06_09_01_08_51.617,16.980000,0.94933796,0.09300561,0.29970780,0.01681606,0.81978488,0.02382077,0.57217598,0.08767726,0.98213434,-0.16650771,-0.56592000,0.18666731,0.80305040,13.086860,-34.904675,1.664517,-769.988525,-1175.463257,5989.432617
2026_06_09_01_08_51.652,17.000000,0.94848263,0.09477841,0.30178276,0.01802556,0.81720448,0.02301112,0.57588828,0.09139884,0.98138428,-0.16891176,-0.56905448,0.19067097,0.79988843,13.408488,-35.164452,1.613047,-831.551514,-1203.092651,6058.432129
2026_06_09_01_08_51.652,17.020000,0.94810945,0.09638834,0.30239350,0.01886873,0.81640428,0.02251517,0.57704169,0.09407365,0.98070651,-0.17136183,-0.56976682,0.19418496,0.79853493,13.668705,-35.245335,1.579845,-900.695313,-1220.433838,6091.682617
2026_06_09_01_08_51.688,17.040001,0.94821852,0.09783010,0.30155644,0.01935376,0.81737828,0.02229941,0.57566953,0.09570578,0.98010939,-0.17385614,-0.56809604,0.19720113,0.79898596,13.865344,-35.149120,1.562850,-984.864258,-1226.635010,6095.583496
2026_06_09_01_08_51.695,17.059999,0.94878840,0.09909502,0.29933619,0.01945977,0.82003832,0.02239905,0.57187015,0.09625185,0.97960299,-0.17639038,-0.56415671,0.19969043,0.80115604,13.996977,-34.883308,1.564740,-1085.317139,-1221.177246,6069.322266
2026_06_09_01_08_51.730,17.080000,0.94978261,0.10017144,0.29582396,0.01915582,0.82424247,0.02287849,0.56577462,0.09565395,0.97919750,-0.17894869,-0.55809921,0.20161568,0.80490774,14.063320,-34.458637,1.590068,-1190.388672,-1202.990356,6005.754883
2026_06_09_01_08_51.730,17.100000,0.95116043,0.10105719,0.29110357,0.01843975,0.82983738,0.02375790,0.55749935,0.09391454,0.97889483,-0.18150745,-0.55004543,0.20297895,0.81009233,14.067621,-33.885532,1.640028,-1288.285156,-1172.706543,5900.572266
2026_06_09_01_08_51.766,17.120001,0.95288056,0.10176186,0.28524086,0.01734182,0.83667386,0.02500391,0.54713041,0.09110266,0.97868758,-0.18404061,-0.54007143,0.20382699,0.81656432,14.016532,-33.172813,1.711895,-1378.601318,-1133.690918,5758.236816
2026_06_09_01_08_51.773,17.139999,0.95490080,0.10228729,0.27829644,0.01590394,0.84459633,0.02655901,0.53474450,0.08730574,0.97856873,-0.18649641,-0.52823746,0.20420045,0.82417679,13.916570,-32.328968,1.801251,-1471.096191,-1084.335205,5586.321289
2026_06_09_01_08_51.809,17.160000,0.95717716,0.10263589,0.27032849,0.01415123,0.85344452,0.02840034,0.52040935,0.08258128,0.97853124,-0.18883051,-0.51459968,0.20413242,0.83277678,13.773942,-31.362022,1.906087,-1569.838501,-1023.728638,5386.754883
2026_06_09_01_08_51.816,17.180000,0.95966458,0.10281347,0.26139459,0.01209177,0.86305332,0.03054169,0.50418866,0.07695786,0.97856635,-0.19101146,-0.49921584,0.20365435,0.84220451,13.594808,-30.279737,2.026884,-1664.755615,-953.973511,5162.075195
2026_06_09_01_08_51.851,17.200001,0.96231604,0.10282091,0.25155714,0.00973352,0.87324852,0.03299722,0.48615655,0.07046412,0.97866625,-0.19299535,-0.48215333,0.20278950,0.85229373,13.384730,-29.090416,2.164151,-1746.002563,-877.866699,4918.393066
2026_06_09_01_08_51.851,17.219999,0.96507913,0.10265765,0.24090098,0.00709702,0.88383269,0.03576227,0.46643415,0.06315903,0.97882205,-0.19472615,-0.46351990,0.20156486,0.86285627,13.149583,-27.805124,2.317250,-1810.977173,-799.367676,4659.401367
2026_06_09_01_08_51.892,17.240000,0.96789724,0.10233160,0.22953328,0.00421522,0.89459342,0.03881721,0.44519195,0.05513683,0.97902095,-0.19615789,-0.44346657,0.20002802,0.87368542,12.896422,-26.437567,2.484740,-1858.931152,-718.818176,4385.468750
2026_06_09_01_08_51.892,17.260000,0.97071731,0.10184603,0.21756379,0.00112738,0.90532947,0.04212729,0.42261550,0.04650474,0.97925222,-0.19723687,-0.42215624,0.19821796,0.88458675,12.631117,-25.001667,2.664393,-1892.850220,-635.320190,4093.842285
